Cluster Number	GeneID	Symbol	
980	28951	TRIB2	
980	7324	UBE2E1	
981	5870	RAB6A	
981	51560	RAB6B	
981	84084	RAB6C	
982	8669	EIF3J	
982	7866	IFRD2	
982	63893	UBE2O	
983	79026	AHNAK	
983	1272	CNTN1	
983	9097	USP14	
984	30	ACAA1	
984	441150	C6orf226	
984	5264	PHYH	
985	763	CA5A	
985	1267	CNP	
985	23410	SIRT3	
986	55032	SLC35A5	
986	8658	TNKS	
986	80351	TNKS2	
987	113444	C1orf212	
987	27179	IL1F6	
987	7443	VRK1	
988	2274	FHL2	
988	11188	NISCH	
988	54959	ODAM	
989	84266	ALKBH7	
989	29078	NDUFAF4	
989	374291	NDUFS7	
990	169355	IDO2	
990	11278	KLF12	
990	6594	SMARCA1	
991	2065	ERBB3	
991	3595	IL12RB2	
991	100507680	LOC100507680	
992	2743	GLRB	
992	2892	GRIA3	
992	2893	GRIA4	
993	203197	C9orf91	
993	55584	CHRNA9	
993	29102	DROSHA	
994	26235	FBXL4	
994	133396	IL31RA	
994	10544	PROCR	
995	55425	KIAA1704	
995	4820	NKTR	
995	282890	ZNF311	
996	241	ALOX5AP	
996	118924	FRA10AC1	
996	79165	LENG1	
997	79768	C15orf29	
997	11104	KATNA1	
997	10300	KATNB1	
998	645	BLVRB	
998	29937	NENF	
998	140606	SELM	
999	120	ADD3	
999	286336	FAM78A	
999	28999	KLF15	
1000	284656	EPHA10	
1000	2042	EPHA3	
1000	2045	EPHA7	
1001	126321	C19orf28	
1001	54918	CMTM6	
1001	6490	PMEL	
1002	116379	IL22RA2	
1002	89891	WDR34	
1002	93594	WDR67	
1003	1718	DHCR24	
1003	139341	FUNDC1	
1003	65991	FUNDC2	
1004	1513	CTSK	
1004	1514	CTSL1	
1004	392360	CTSL3	
1005	2043	EPHA4	
1005	2168	FABP1	
1005	11035	RIPK3	
1006	284467	FAM19A3	
1006	374354	NHLRC2	
1006	55781	RIOK2	
1007	7024	TFCP2	
1007	29842	TFCP2L1	
1007	7342	UBP1	
1008	1519	CTSO	
1008	2896	GRN	
1008	10434	LYPLA1	
1009	9946	CRYZL1	
1009	3705	ITPK1	
1009	91584	PLXNA4	
1010	51176	LEF1	
1010	55170	PRMT6	
1010	6934	TCF7L2	
1011	55843	ARHGAP15	
1011	255352	C10orf93	
1011	1725	DHPS	
1012	55760	DHX32	
1012	200879	LIPH	
1012	84955	NUDCD1	
1013	27035	NOX1	
1013	28227	PPP2R3B	
1013	84236	RHBDD1	
1014	64850	AGXT2L1	
1014	7175	TPR	
1014	51530	ZC3HC1	
1015	200895	DHFRL1	
1015	5066	PAM	
1015	866	SERPINA6	
1016	8548	BLZF1	
1016	10211	FLOT1	
1016	26003	GORASP2	
1017	54619	CCNJ	
1017	55632	G2E3	
1017	23384	SPECC1L	
1018	3034	HAL	
1018	57528	KCTD16	
1018	65977	PLEKHA3	
1019	581	BAX	
1019	440603	BCL2L15	
1019	7873	MANF	
1020	10827	FAM114A2	
1020	3811	KIR3DL1	
1020	100287457	LOC100287457	
1021	80150	ASRGL1	
1021	3430	IFI35	
1021	9111	NMI	
1022	51363	CHST15	
1022	254956	MORN5	
1022	5303	PIN4	
1023	57822	GRHL3	
1023	51135	IRAK4	
1023	391123	VSIG8	
1024	343069	HNRNPCL1	
1024	11005	SPINK5	
1024	10342	TFG	
1025	6117	RPA1	
1025	84268	RPAIN	
1025	55148	UBR7	
1026	196	AHR	
1026	405	ARNT	
1026	6470	SHMT1	
1027	29110	TBK1	
1027	200081	TXLNA	
1027	55787	TXLNG	
1028	349565	NMNAT3	
1028	6710	SPTB	
1028	221527	ZBTB12	
1029	1003	CDH5	
1029	1006	CDH8	
1029	3030	HADHA	
1030	314	AOC2	
1030	23592	LEMD3	
1030	4093	SMAD9	
1031	6018	RLF	
1031	81559	TRIM11	
1031	7741	ZNF187	
1032	23141	ANKLE2	
1032	3716	JAK1	
1032	9180	OSMR	
1033	84190	C12orf26	
1033	54039	PCBP3	
1033	7264	TSTA3	
1034	8751	ADAM15	
1034	80332	ADAM33	
1034	9993	DGCR2	
1035	3304	HSPA1B	
1035	257240	KLHL34	
1035	11000	SLC27A3	
1036	133383	C5orf35	
1036	10505	SEMA4F	
1036	8615	USO1	
1037	5832	ALDH18A1	
1037	5899	RALB	
1037	57510	XPO5	
1038	54455	FBXO42	
1038	5653	KLK6	
1038	9364	RAB28	
1039	10299	MARCH6	
1039	1158	CKM	
1039	55625	ZDHHC7	
1040	115353	LRRC42	
1040	255252	LRRC57	
1040	10910	SUGT1	
1041	103	ADAR	
1041	197	AHSG	
1041	84640	USP38	
1042	4103	MAGEA4	
1042	139604	MAGEB16	
1042	56890	MDM1	
1043	25791	NGEF	
1043	5580	PRKCD	
1043	84561	SLC12A8	
1044	83451	ABHD11	
1044	355	FAS	
1044	57508	INTS2	
1045	1845	DUSP3	
1045	10613	ERLIN1	
1045	79089	TMUB2	
1046	3418	IDH2	
1046	56888	KCMF1	
1046	54938	SARS2	
1047	84364	ARFGAP2	
1047	10390	CEPT1	
1047	710	SERPING1	
1048	8260	NAA10	
1048	84779	NAA11	
1048	54453	RIN2	
1049	83538	TTC25	
1049	23093	TTLL5	
1049	10730	YME1L1	
1050	54908	CCDC99	
1050	653689	GSTT2B	
1050	80745	THUMPD2	
1051	441476	C9orf173	
1051	26517	TIMM13	
1051	50853	VILL	
1052	287	ANK2	
1052	288	ANK3	
1052	10752	CHL1	
1053	79033	ERI3	
1053	3760	KCNJ3	
1053	3762	KCNJ5	
1054	200205	IBA57	
1054	92399	MRRF	
1054	286423	MRRFP1	
1055	1022	CDK7	
1055	2068	ERCC2	
1055	4331	MNAT1	
1056	64324	NSD1	
1056	7543	ZFX	
1056	7544	ZFY	
1057	140710	KIAA0889	
1057	3796	KIF2A	
1057	7257	TSNAX	
1058	9915	ARNT2	
1058	6493	SIM2	
1058	9618	TRAF4	
1059	50515	CHST11	
1059	8225	GTPBP6	
1059	51150	SDF4	
1060	1142	CHRNB3	
1060	221496	LEMD2	
1060	7301	TYRO3	
1061	4128	MAOA	
1061	4129	MAOB	
1061	54471	SMCR7L	
1062	8324	FZD7	
1062	3916	LAMP1	
1062	5000	ORC4	
1063	1653	DDX1	
1063	25987	TSKU	
1063	80146	UXS1	
1064	10670	RRAGA	
1064	58528	RRAGD	
1064	153129	SLC38A9	
1065	128346	C1orf162	
1065	49860	CRNN	
1065	11270	NRM	
1066	11085	ADAM30	
1066	196410	METTL7B	
1066	57556	SEMA6A	
1067	165829	GPR156	
1067	55164	SHQ1	
1067	92610	TIFA	
1068	1841	DTYMK	
1068	5110	PCMT1	
1068	150223	YDJC	
1069	79047	KCTD15	
1069	55015	PRPF39	
1069	54952	TRNAU1AP	
1070	28996	HIPK2	
1070	84445	LZTS2	
1070	23094	SIPA1L3	
1071	11267	SNF8	
1071	84313	VPS25	
1071	51028	VPS36	
1072	64241	ABCG8	
1072	54602	NDFIP2	
1072	10099	TSPAN3	
1073	8562	DENR	
1073	28985	MCTS1	
1073	7417	VDAC2	
1074	4147	MATN2	
1074	4753	NELL2	
1074	5077	PAX3	
1075	100134934	C17orf106	
1075	80169	CTC1	
1075	79991	OBFC1	
1076	2047	EPHB1	
1076	346689	KLRG2	
1076	81029	WNT5B	
1077	54988	ACSM5	
1077	10380	BPNT1	
1077	5498	PPOX	
1078	9727	RAB11FIP3	
1078	84440	RAB11FIP4	
1078	92521	SPECC1	
1079	1388	ATF6B	
1079	27248	ERLEC1	
1079	56154	TEX15	
1080	55114	ARHGAP17	
1080	57452	GALNTL1	
1080	151790	WDR49	
1081	540	ATP7B	
1081	3111	HLA-DOA	
1081	9452	ITM2A	
1082	56126	PCDHB10	
1082	57717	PCDHB16	
1082	56130	PCDHB6	
1083	54529	ASNSD1	
1083	5988	RFPL1	
1083	10738	RFPL3	
1084	23420	NOMO1	
1084	408050	NOMO3	
1084	219931	TPCN2	
1085	6671	SP4	
1085	81567	TXNDC5	
1085	51231	VRK3	
1086	8943	AP3D1	
1086	1176	AP3S1	
1086	26001	RNF167	
1087	8826	IQGAP1	
1087	93408	MYL10	
1087	80179	MYO19	
1088	80755	AARSD1	
1088	6898	TAT	
1088	80263	TRIM45	
1089	55937	APOM	
1089	728911	CT45A2	
1089	10600	USP16	
1090	51614	ERGIC3	
1090	1836	SLC26A2	
1090	6745	SSR1	
1091	1828	DSG1	
1091	51667	NUB1	
1091	7409	VAV1	
1092	285440	CYP4V2	
1092	9147	NEMF	
1092	57474	ZNF490	
1093	143872	ARHGAP42	
1093	283987	C17orf28	
1093	163259	DENND2C	
1094	54431	DNAJC10	
1094	4054	LTBP3	
1094	133522	PPARGC1B	
1095	3028	HSD17B10	
1095	54931	RG9MTD1	
1095	51095	TRNT1	
1096	286	ANK1	
1096	1325	CORT	
1096	4151	MB	
1097	1044	CDX1	
1097	54505	DHX29	
1097	79670	ZCCHC6	
1098	3385	ICAM3	
1098	7306	TYRP1	
1098	170959	ZNF431	
1099	57198	ATP8B2	
1099	4254	KITLG	
1099	5002	SLC22A18	
1100	790955	C11orf83	
1100	23284	LPHN3	
1100	56547	MMP26	
1101	115704	EVI5L	
1101	22953	P2RX2	
1101	7466	WFS1	
1102	57466	SCAF4	
1102	9058	SLC13A2	
1102	6924	TCEB3	
1103	1327	COX4I1	
1103	9377	COX5A	
1103	10463	SLC30A9	
1104	51596	CUTA	
1104	201255	LRRC45	
1104	7378	UPP1	
1105	2695	GIP	
1105	51561	IL23A	
1105	10193	RNF41	
1106	26099	C1orf144	
1106	4700	NDUFA6	
1106	146691	TOM1L2	
1107	2628	GATM	
1107	9659	PDE4DIP	
1107	148811	PM20D1	
1108	780	DDR1	
1108	8795	TNFRSF10B	
1108	7357	UGCG	
1109	57647	DHX37	
1109	51634	RBMX2	
1109	54665	RSBN1	
1110	8886	DDX18	
1110	170506	DHX36	
1110	2253	FGF8	
1111	26973	CHORDC1	
1111	728071	FAM203B	
1111	7268	TTC4	
1112	2237	FEN1	
1112	171558	PTCRA	
1112	6917	TCEA1	
1113	54967	CXorf48	
1113	23336	SYNM	
1113	23074	UHRF1BP1L	
1114	90952	ESAM	
1114	9656	MDC1	
1114	54737	MPHOSPH8	
1115	92675	DTD1	
1115	4751	NEK2	
1115	51426	POLK	
1116	29851	ICOS	
1116	23308	ICOSLG	
1116	4241	MFI2	
1117	84688	C9orf24	
1117	113220	KIF12	
1117	27249	MMADHC	
1118	4830	NME1	
1118	654364	NME1-NME2	
1118	4832	NME3	
1119	8820	HESX1	
1119	5950	RBP4	
1119	374882	TMEM205	
1120	115399	LRRC56	
1120	29098	RANGRF	
1120	10781	ZNF266	
1121	541468	C1orf190	
1121	2952	GSTT1	
1121	55805	LRP2BP	
1122	10295	BCKDK	
1122	9245	GCNT3	
1122	196541	METTL21C	
1123	9774	BCLAF1	
1123	7464	CORO2A	
1123	1447	CSN2	
1124	121355	GTSF1	
1124	9827	RGP1	
1124	9021	SOCS3	
1125	2186	BPTF	
1125	2317	FLNB	
1125	27129	HSPB7	
1126	10945	KDELR1	
1126	29979	UBQLN1	
1126	56893	UBQLN4	
1127	115761	ARL11	
1127	3656	IRAK2	
1127	91404	SESTD1	
1128	79663	HSPBAP1	
1128	83988	NCALD	
1128	79679	VTCN1	
1129	1123	CHN1	
1129	1124	CHN2	
1129	5730	PTGDS	
1130	26354	GNL3	
1130	56342	PPAN	
1130	51018	RRP15	
1131	6953	TCP10	
1131	401285	TCP10L2	
1131	7110	TMF1	
1132	9049	AIP	
1132	343071	PRAMEF10	
1132	391004	PRAMEF17	
1133	131	ADH7	
1133	5297	PI4KA	
1133	728233	PI4KAP1	
1134	84274	COQ5	
1134	60493	FASTKD5	
1134	4887	NPY2R	
1135	25819	CCRN4L	
1135	285605	DTWD2	
1135	23225	NUP210	
1136	653	BMP5	
1136	3422	IDI1	
1136	23078	KIAA0564	
1137	9828	ARHGEF17	
1137	51285	RASL12	
1137	85004	RERG	
1138	57662	KIAA1543	
1138	4688	NCF2	
1138	23435	TARDBP	
1139	6196	RPS6KA2	
1139	6197	RPS6KA3	
1139	9205	ZMYM5	
1140	81792	ADAMTS12	
1140	7391	USF1	
1140	7392	USF2	
1141	2954	GSTZ1	
1141	11030	RBPMS	
1141	348093	RBPMS2	
1142	9256	BZRAP1	
1142	51744	CD244	
1142	57674	RNF213	
1143	641372	ACOT6	
1143	534	ATP6V1G2	
1143	1397	CRIP2	
1144	10917	BTNL3	
1144	57404	CYP20A1	
1144	92014	MCART1	
1145	924	CD7	
1145	91663	MYADM	
1145	54894	RNF43	
1146	53371	NUP54	
1146	54830	NUP62CL	
1146	9818	NUPL1	
1147	8573	CASK	
1147	343263	MYBPHL	
1147	22874	PLEKHA6	
1148	51526	C20orf111	
1148	54482	CCDC76	
1148	10274	STAG1	
1149	10449	ACAA2	
1149	9581	PREPL	
1149	5999	RGS4	
1150	26090	ABHD12	
1150	54504	CPVL	
1150	80775	TMEM177	
1151	321	APBA2	
1151	9922	IQSEC1	
1151	23096	IQSEC2	
1152	64320	RNF25	
1152	7323	UBE2D3	
1152	51619	UBE2D4	
1153	3631	INPP4A	
1153	55916	NXT2	
1153	85397	RGS8	
1154	55347	ABHD10	
1154	2618	GART	
1154	51763	INPP5K	
1155	22853	LMTK2	
1155	148867	SLC30A7	
1155	10568	SLC34A2	
1156	9402	GRAP2	
1156	3455	IFNAR2	
1156	9101	USP8	
1157	10637	LEFTY1	
1157	7044	LEFTY2	
1157	2475	MTOR	
1158	4046	LSP1	
1158	26030	PLEKHG3	
1158	85477	SCIN	
1159	57103	C12orf5	
1159	8228	PNPLA4	
1159	5756	TWF1	
1160	196513	DCP1B	
1160	10643	IGF2BP3	
1160	6450	SH3BGR	
1161	343099	CCDC18	
1161	2585	GALK2	
1161	5042	PABPC3	
1162	126917	IFFO2	
1162	3981	LIG4	
1162	7518	XRCC4	
1163	2960	GTF2E1	
1163	51151	SLC45A2	
1163	58472	SQRDL	
1164	1540	CYLD	
1164	51181	DCXR	
1164	8877	SPHK1	
1165	5287	PIK3C2B	
1165	152503	SH3D19	
1165	26751	SH3YL1	
1166	23259	DDHD2	
1166	9846	GAB2	
1166	7047	TGM4	
1167	2150	F2RL1	
1167	26173	INTS1	
1167	57117	INTS12	
1168	1116	CHI3L1	
1168	51409	HEMK1	
1168	54516	MTRF1L	
1169	1820	ARID3A	
1169	10620	ARID3B	
1169	138715	ARID3C	
1170	9210	BMP15	
1170	83698	CALN1	
1170	55827	DCAF6	
1171	4641	MYO1C	
1171	4643	MYO1E	
1171	55898	UNC45A	
1172	26119	LDLRAP1	
1172	57486	NLN	
1172	171169	SPACA4	
1173	4154	MBNL1	
1173	10150	MBNL2	
1173	55796	MBNL3	
1174	283652	SLC24A5	
1174	84447	SYVN1	
1174	25880	TMEM186	
1175	29082	CHMP4A	
1175	25806	VAX2	
1175	51652	VPS24	
1176	9373	PLAA	
1176	89858	SIGLEC12	
1176	113419	TEX261	
1177	89958	C9orf140	
1177	1113	CHGA	
1177	55635	DEPDC1	
1178	84343	HPS3	
1178	11234	HPS5	
1178	79803	HPS6	
1179	944	TNFSF8	
1179	80329	ULBP1	
1179	79465	ULBP3	
1180	220134	SKA1	
1180	348235	SKA2	
1180	221150	SKA3	
1181	3441	IFNA4	
1181	3444	IFNA7	
1181	7137	TNNI3	
1182	652	BMP4	
1182	5627	PROS1	
1182	57045	TWSG1	
1183	56647	BCCIP	
1183	3692	EIF6	
1183	167153	PAPD4	
1184	55054	ATG16L1	
1184	9474	ATG5	
1184	26100	WIPI2	
1185	387104	C6orf174	
1185	81624	DIAPH3	
1185	9653	HS2ST1	
1186	5170	PDPK1	
1186	5267	SERPINA4	
1186	26608	TBL2	
1187	4925	NUCB2	
1187	129025	ZNF280A	
1187	140883	ZNF280B	
1188	137964	AGPAT6	
1188	1687	DFNA5	
1188	30846	EHD2	
1189	4239	MFAP4	
1189	100506658	OCLN	
1189	10113	PREB	
1190	11112	HIBADH	
1190	441502	RPS26P11	
1190	55657	ZNF692	
1191	8216	LZTR1	
1191	6016	RIT1	
1191	6014	RIT2	
1192	1050	CEBPA	
1192	84960	KIAA1984	
1192	377047	PRSS45	
1193	388969	C2orf68	
1193	10020	GNE	
1193	8544	PIR	
1194	116159	CYYR1	
1194	9223	MAGI1	
1194	10413	YAP1	
1195	83853	ROPN1L	
1195	27156	RTDR1	
1195	53340	SPA17	
1196	3054	HCFC1	
1196	54985	HCFC1R1	
1196	8473	OGT	
1197	79004	CUEDC2	
1197	79982	DNAJB14	
1197	3795	KHK	
1198	11335	CBX3	
1198	23269	MGA	
1198	84108	PCGF6	
1199	64168	NECAB1	
1199	54550	NECAB2	
1199	63941	NECAB3	
1200	80896	NPL	
1200	23475	QPRT	
1200	10758	TRAF3IP2	
1201	10491	CRTAP	
1201	64175	LEPRE1	
1201	5973	RENBP	
1202	84750	FUT10	
1202	146456	TMED6	
1202	84910	TMEM87B	
1203	3035	HARS	
1203	6443	SGCB	
1203	137868	SGCZ	
1204	83871	RAB34	
1204	29916	SNX11	
1204	3604	TNFRSF9	
1205	2592	GALT	
1205	3117	HLA-DQA1	
1205	100507686	LOC100507686	
1206	5223	PGAM1	
1206	5224	PGAM2	
1206	441531	PGAM4	
1207	167691	LCA5	
1207	8636	SSNA1	
1207	7259	TSPYL1	
1208	6617	SNAPC1	
1208	6618	SNAPC2	
1208	10302	SNAPC5	
1209	55252	ASXL2	
1209	8314	BAP1	
1209	114785	MBD6	
1210	57091	CASS4	
1210	64780	MICAL1	
1210	253190	SERHL2	
1211	121643	FOXN4	
1211	11337	GABARAP	
1211	23483	TGDS	
1212	54463	FAM134B	
1212	55353	LAPTM4B	
1212	643246	MAP1LC3B2	
1213	79780	CCDC82	
1213	80740	LY6G6C	
1213	5317	PKP1	
1214	138009	DCAF4L2	
1214	4908	NTF3	
1214	5836	PYGL	
1215	92667	C20orf72	
1215	7798	LUZP1	
1215	11169	WDHD1	
1216	389421	LIN28B	
1216	6741	SSB	
1216	6835	SURF2	
1217	348	APOE	
1217	735	C9	
1217	7416	VDAC1	
1218	26511	CHIC2	
1218	10170	DHRS9	
1218	91749	KIAA1919	
1219	144195	SLC2A14	
1219	6515	SLC2A3	
1219	84942	WDR73	
1220	65992	DDRGK1	
1220	389434	IYD	
1220	23376	KIAA0776	
1221	2729	GCLC	
1221	2730	GCLM	
1221	7390	UROS	
1222	92370	ACPL2	
1222	2217	FCGRT	
1222	5045	FURIN	
1223	9350	CER1	
1223	3303	HSPA1A	
1223	11155	LDB3	
1224	54848	ARHGEF38	
1224	90871	C9orf123	
1224	23332	CLASP1	
1225	219621	C10orf107	
1225	23383	MAU2	
1225	148932	MOBKL2C	
1226	1891	ECH1	
1226	64087	MCCC2	
1226	8434	RECK	
1227	137682	C8orf38	
1227	9917	FAM20B	
1227	11226	GALNT6	
1228	3215	HOXB5	
1228	4067	LYN	
1228	55048	VPS37C	
1229	79836	LONRF3	
1229	442247	RFPL4B	
1229	147808	ZNF784	
1230	23085	ERC1	
1230	6670	SP3	
1230	7252	TSHB	
1231	1959	EGR2	
1231	55336	FBXL8	
1231	6615	SNAI1	
1232	80336	PABPC1L	
1232	10605	PAIP1	
1232	51247	PAIP2	
1233	60487	TRMT11	
1233	51504	TRMT112	
1233	114049	WBSCR22	
1234	28513	CDH19	
1234	10087	COL4A3BP	
1234	4139	MARK1	
1235	144423	GLT1D1	
1235	57604	KIAA1456	
1235	22902	RUFY3	
1236	255877	BCL6B	
1236	57471	ERMN	
1236	25830	SULT4A1	
1237	744	MPPED2	
1237	6817	SULT1A1	
1237	6818	SULT1A3	
1238	1019	CDK4	
1238	3718	JAK3	
1238	79627	OGFRL1	
1239	2784	GNB3	
1239	285641	SLC36A3	
1239	7690	ZNF131	
1240	2214	FCGR3A	
1240	10981	RAB32	
1240	23682	RAB38	
1241	759	CA1	
1241	3045	HBD	
1241	65110	UPF3A	
1242	55250	ELP2	
1242	8518	IKBKAP	
1242	4350	MPG	
1243	1414	CRYBB1	
1243	4233	MET	
1243	5093	PCBP1	
1244	283078	MKX	
1244	6907	TBL1X	
1244	79718	TBL1XR1	
1245	54991	C1orf159	
1245	115362	GBP5	
1245	6834	SURF1	
1246	4117	MAK	
1246	5818	PVRL1	
1246	25945	PVRL3	
1247	27077	B9D1	
1247	80776	B9D2	
1247	79583	TMEM231	
1248	149603	RNF187	
1248	93134	ZNF561	
1248	54811	ZNF562	
1249	231	AKR1B1	
1249	57016	AKR1B10	
1249	441282	AKR1B15	
1250	388962	BOLA3	
1250	51011	FAHD2A	
1250	151313	FAHD2B	
1251	1676	DFFA	
1251	1677	DFFB	
1251	23270	TSPYL4	
1252	1428	CRYM	
1252	9703	KIAA0100	
1252	55658	RNF126	
1253	7132	TNFRSF1A	
1253	53373	TPCN1	
1253	8717	TRADD	
1254	126823	KLHDC9	
1254	64943	NT5DC2	
1254	51559	NT5DC3	
1255	26061	HACL1	
1255	57489	ODF2L	
1255	153527	ZMAT2	
1256	339669	C22orf33	
1256	4123	MAN2C1	
1256	57529	RGAG1	
1257	1591	CYP24A1	
1257	9534	ZNF254	
1257	90827	ZNF479	
1258	2817	GPC1	
1258	23478	SEC11A	
1258	9960	USP3	
1259	84986	ARHGAP19	
1259	2272	FHIT	
1259	11022	TDRKH	
1260	2152	F3	
1260	54097	FAM3B	
1260	9777	TM9SF4	
1261	55556	ENOSF1	
1261	376132	LRRC10	
1261	124460	SNX20	
1262	1850	DUSP8	
1262	5599	MAPK8	
1262	284403	WDR62	
1263	6782	HSPA13	
1263	4756	NEO1	
1263	7124	TNF	
1264	9743	ARHGAP32	
1264	51130	ASB3	
1264	23053	KIAA0913	
1265	1264	CNN1	
1265	26579	MYEOV	
1265	57484	RNF150	
1266	375061	FAM89A	
1266	6992	PPP1R11	
1266	137886	UBXN2B	
1267	1040	CDS1	
1267	83417	FCRL4	
1267	143662	MUC15	
1268	841	CASP8	
1268	8837	CFLAR	
1268	440503	PLIN5	
1269	33	ACADL	
1269	127833	SYT2	
1269	339967	TMPRSS11A	
1270	7855	FZD5	
1270	2844	GPR21	
1270	139562	OTUD6A	
1271	64112	MOAP1	
1271	9240	PNMA1	
1271	55228	PNMAL1	
1272	123263	MTFMT	
1272	6514	SLC2A2	
1272	142940	TRUB1	
1273	54361	WNT4	
1273	7476	WNT7A	
1273	7477	WNT7B	
1274	125	ADH1B	
1274	126	ADH1C	
1274	64131	XYLT1	
1275	27032	ATP2C1	
1275	79701	C17orf101	
1275	8577	TMEFF1	
1276	928	CD9	
1276	85406	DNAJC14	
1276	93185	IGSF8	
1277	11099	PTPN21	
1277	114822	RHPN1	
1277	80014	WWC2	
1278	4143	MAT1A	
1278	4144	MAT2A	
1278	27430	MAT2B	
1279	9022	CLIC3	
1279	51294	PCDH12	
1279	27253	PCDH17	
1280	7295	TXN	
1280	25828	TXN2	
1280	10628	TXNIP	
1281	9644	SH3PXD2A	
1281	285590	SH3PXD2B	
1281	92595	ZNF764	
1282	8455	ATRN	
1282	79908	BTNL8	
1282	54664	TMEM106B	
1283	55137	FIGN	
1283	10314	LANCL1	
1283	4647	MYO7A	
1284	8447	DOC2B	
1284	5873	RAB27A	
1284	22895	RPH3A	
1285	387119	C6orf204	
1285	131377	KBTBD5	
1285	347344	ZNF81	
1286	733	C8G	
1286	10427	SEC24B	
1286	7224	TRPC5	
1287	9329	GTF3C4	
1287	7204	TRIO	
1287	146540	ZNF785	
1288	9971	NR1H4	
1288	5916	RARG	
1288	6257	RXRB	
1289	1562	CYP2C18	
1289	1557	CYP2C19	
1289	1559	CYP2C9	
1290	5521	PPP2R2B	
1290	5522	PPP2R2C	
1290	163071	ZNF114	
1291	2023	ENO1	
1291	2026	ENO2	
1291	2027	ENO3	
1292	3224	HOXC8	
1292	9479	MAPK8IP1	
1292	23542	MAPK8IP2	
1293	159	ADSS	
1293	122622	ADSSL1	
1293	150572	SMYD1	
1294	9829	DNAJC6	
1294	2779	GNAT1	
1294	8808	IL1RL2	
1295	8315	BRAP	
1295	5625	PRODH	
1295	151295	SLC23A3	
1296	1445	CSK	
1296	2444	FRK	
1296	4145	MATK	
1297	7804	LRP8	
1297	4043	LRPAP1	
1297	7436	VLDLR	
1298	116285	ACSM1	
1298	85413	SLC22A16	
1298	54868	TMEM104	
1299	653619	PRAMEF15	
1299	400735	PRAMEF4	
1299	343068	PRAMEF5	
1300	5208	PFKFB2	
1300	5209	PFKFB3	
1300	5210	PFKFB4	
1301	66002	CYP4F12	
1301	8529	CYP4F2	
1301	11283	CYP4F8	
1302	574537	UGT2A2	
1302	79799	UGT2A3	
1302	7366	UGT2B15	
1303	1384	CRAT	
1303	122961	ISCA2	
1303	5998	RGS3	
1304	9564	BCAR1	
1304	8412	BCAR3	
1304	4739	NEDD9	
1305	649	BMP1	
1305	7092	TLL1	
1305	7093	TLL2	
1306	124997	WDR81	
1306	29062	WDR91	
1306	10406	WFDC2	
1307	1503	CTPS	
1307	56474	CTPS2	
1307	220359	TIGD3	
1308	2099	ESR1	
1308	5409	PNMT	
1308	81706	PPP1R14C	
1309	971	CD72	
1309	89790	SIGLEC10	
1309	400709	SIGLEC16	
1310	284611	FAM102B	
1310	11107	PRDM5	
1310	57659	ZBTB4	
1311	29841	GRHL1	
1311	79977	GRHL2	
1311	7629	ZNF76	
1312	5136	PDE1A	
1312	5153	PDE1B	
1312	5137	PDE1C	
1313	10521	DDX17	
1313	1655	DDX5	
1313	23360	FNBP4	
1314	660	BMX	
1314	200014	CC2D1B	
1314	639	PRDM1	
1315	341567	H1FNT	
1315	255374	MBLAC1	
1315	154214	RNF217	
1316	23541	SEC14L2	
1316	266629	SEC14L3	
1316	284904	SEC14L4	
1317	1374	CPT1A	
1317	2565	GABRG1	
1317	2566	GABRG2	
1318	79168	LILRA6	
1318	11025	LILRB3	
1318	151827	LRRC34	
1319	9702	CEP57	
1319	51126	NAA20	
1319	943	TNFRSF8	
1320	203859	ANO5	
1320	5739	PTGIR	
1320	55113	XKR8	
